Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-52044-135-6,172.16.0.1,52044,192.168.10.50,135,6,7/7/17 2:55,49,1,1,0,6,0,0,0,0,6,6,6,0,122448.9796,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-48350-7435-6,172.16.0.1,48350,192.168.10.50,7435,6,7/7/17 2:55,41,1,1,0,6,0,0,0,0,6,6,6,0,146341.4634,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-64299-49999-6,172.16.0.1,64299,192.168.10.50,49999,6,7/7/17 2:52,1,1,1,2,6,2,2,2,0,6,6,6,0,8000000,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000,1000000,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,0,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-56824-21-6,172.16.0.1,56824,192.168.10.50,21,6,4/7/17 9:55,249,2,1,14,0,14,0,7,9.899494937,0,0,0,0,56224.8996,12048.19277,124.5,132.2289681,218,31,249,249,0,249,249,0,0,0,0,0,1,0,0,0,64,20,8032.128514,4016.064257,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-59948-21-6,172.16.0.1,59948,192.168.10.50,21,6,4/7/17 10:18,9201175,9,15,108,188,26,0,12,9.848857802,34,0,12.53333333,14.54975045,32.1698044,2.608362519,400051.087,1047648.301,3500664,3,6171303,771412.875,1447814.967,3544300,3,9201112,657222.2857,1294378.068,3500664,3,0,0,0,0,296,488,0.978135945,1.630226574,0,34,11.84,12.72687445,161.9733333,0,0,0,1,0,0,0,0,1,12.33333333,12,12.53333333,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-52142-21-6,172.16.0.1,52142,192.168.10.50,21,6,4/7/17 9:24,36519,2,0,0,0,0,0,0,0,0,0,0,0,0,54.76601221,36519,0,36519,36519,36519,36519,0,36519,36519,0,0,0,0,0,0,0,0,0,64,0,54.76601221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-58070-80-6,172.16.0.1,58070,192.168.10.50,80,6,5/7/17 9:59,103702420,15,3,2541,6,231,0,169.4,105.7374106,6,0,2,3.464101615,24.56066117,0.173573577,6100142.353,12900000,51400000,42,104000000,7407309.5,13900000,51400000,646,103000000,51400000,28000000,71200000,31600000,0,0,0,0,496,100,0.144644648,0.02892893,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3708095.5,5242951.416,7415422,769,19300000,18800000,51400000,5904103,Attack,DOS slowloris
172.16.0.1-192.168.10.50-36114-3013-6,172.16.0.1,36114,192.168.10.50,3013,6,7/7/17 3:23,73,1,1,2,6,2,2,2,0,6,6,6,0,109589.0411,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13698.63014,13698.63014,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-46430-22-6,172.16.0.1,46430,192.168.10.50,22,6,4/7/17 2:10,13157453,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,361.2401276,4.028135233,253027.9423,684094.8155,2514526,3,11000000,551737.5,972969.3505,2569361,787,13200000,424428.6129,848828.394,2514526,3,0,0,0,0,680,1032,1.596053583,2.43208165,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-56458-21-6,172.16.0.1,56458,192.168.10.50,21,6,4/7/17 9:52,3,2,0,14,0,14,0,7,9.899494937,0,0,0,0,4666666.667,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-50568-22-6,172.16.0.1,50568,192.168.10.50,22,6,4/7/17 2:53,80,1,1,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12500,12500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-50766-22-6,172.16.0.1,50766,192.168.10.50,22,6,4/7/17 2:55,74,1,1,0,0,0,0,0,0,0,0,0,0,0,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
192.168.10.1-192.168.10.3-53-60843-17,192.168.10.3,60843,192.168.10.1,53,17,3/7/17 9:12,1123135,1,1,41,93,41,41,41,0,93,93,93,0,119.3088988,1.780729832,1123135,0,1123135,1123135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.890364916,0.890364916,41,93,58.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,87.5,41,93,0,0,0,0,0,0,1,41,1,93,-1,-1,0,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-54276-21-6,172.16.0.1,54276,192.168.10.50,21,6,4/7/17 9:35,228,2,1,14,0,14,0,7,9.899494937,0,0,0,0,61403.50877,13157.89474,114,52.32590181,151,77,228,228,0,228,228,0,0,0,0,0,1,0,0,0,64,20,8771.929825,4385.964912,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-55686-80-6,172.16.0.1,55686,192.168.10.50,80,6,5/7/17 9:51,3003727,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998759208,1501863.5,710351.6942,2004158,999569,3003727,1501863.5,710351.6942,2004158,999569,0,0,0,0,0,0,0,0,0,120,0,0.998759208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-49596-22-6,172.16.0.1,49596,192.168.10.50,22,6,4/7/17 2:43,59,1,1,0,0,0,0,0,0,0,0,0,0,0,33898.30508,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-54876-80-6,172.16.0.1,54876,192.168.10.50,80,6,5/7/17 9:49,3003740,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998754886,1501870,710059.6591,2003958,999782,3003740,1501870,710059.6591,2003958,999782,0,0,0,0,0,0,0,0,0,120,0,0.998754886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-55266-21-6,172.16.0.1,55266,192.168.10.50,21,6,4/7/17 9:43,9340800,9,15,98,188,20,0,10.88888889,8.491826135,34,0,12.53333333,14.54975045,30.61836245,2.569373073,406121.7391,1052386.975,3168617,3,6382241,797780.125,1469656.331,3212453,210,9340727,667194.7857,1298727.597,3168617,3,0,0,0,0,296,488,0.963514902,1.605858171,0,34,11.44,12.40322539,153.84,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-44029-1201-6,172.16.0.1,44029,192.168.10.50,1201,6,7/7/17 2:52,49,1,1,2,6,2,2,2,0,6,6,6,0,163265.3061,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-36512-80-6,172.16.0.1,36512,192.168.10.50,80,6,5/7/17 11:13,97780719,2,1,486,6,486,0,243,343.6538957,6,6,6,0,5.031666826,0.030680895,48900000,69100000,97800000,7,97800000,97800000,0,97800000,97800000,0,0,0,0,0,0,0,0,0,64,20,0.02045393,0.010226965,0,486,123,242.0165284,58572,0,0,0,0,1,0,0,0,0,164,243,6,0,0,0,0,0,0,2,486,1,6,410,0,1,32,0,0,0,0,97800000,0,97800000,97800000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-34212-6-6,172.16.0.1,34212,192.168.10.50,6,6,7/7/17 2:52,42,1,1,2,6,2,2,2,0,6,6,6,0,190476.1905,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.16-54.192.36.224-52676-443-6,192.168.10.16,52676,54.192.36.224,443,6,3/7/17 9:15,5675268,9,6,363,5199,206,0,40.33333333,74.69270379,2045,0,866.5,887.3627781,980.0418236,2.643046989,405376.2857,1465149.191,5495589,8,5675268,709408.5,1934053.258,5495589,39,107210,21442,29021.55657,62446,50,0,0,0,0,296,200,1.585828193,1.057218796,0,2045,347.625,661.7038487,437851.9833,0,0,0,1,0,0,0,0,0,370.8,40.33333333,866.5,0,0,0,0,0,0,9,363,6,5199,29200,118,3,32,179640,0,179640,179640,5495589,0,5495589,5495589,Normal,Normal
172.16.0.1-192.168.10.50-52138-21-6,172.16.0.1,52138,192.168.10.50,21,6,4/7/17 9:24,39753,2,0,0,0,0,0,0,0,0,0,0,0,0,50.31066838,39753,0,39753,39753,39753,39753,0,39753,39753,0,0,0,0,0,0,0,0,0,64,0,50.31066838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-44034-80-6,172.16.0.1,44034,192.168.10.50,80,6,5/7/17 11:18,11330028,5,4,457,3525,457,0,91.4,204.3766131,3525,0,881.25,1762.5,351.4554421,0.794349317,1416253.5,2645151.743,6325375,49,6328667,1582166.75,3163651.504,6327644,215,11300000,3776645.667,3336119.492,6325375,746,0,0,0,0,168,136,0.441305176,0.353044141,0,3525,398.2,1107.993261,1227649.067,0,0,0,1,0,0,0,0,0,442.4444444,91.4,881.25,0,0,0,0,0,0,5,457,4,3525,29200,235,1,32,837,0,837,837,6325375,0,6325375,6325375,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-36564-80-6,172.16.0.1,36564,192.168.10.50,80,6,5/7/17 11:12,11903914,5,4,390,3525,390,0,78,174.4133022,3525,0,881.25,1762.5,328.8834244,0.756053849,1487989.25,2800632.589,6899937,16,6903058,1725764.5,3450915.006,6902137,93,11900000,3967966,3564220.751,6899937,715,0,0,0,0,168,136,0.420029916,0.336023933,0,3525,391.5,1107.800749,1227222.5,0,0,0,1,0,0,0,0,0,435,78,881.25,0,0,0,0,0,0,5,390,4,3525,29200,235,1,32,731,0,731,731,6899937,0,6899937,6899937,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-49660-22-6,172.16.0.1,49660,192.168.10.50,22,6,4/7/17 2:43,75,1,1,0,0,0,0,0,0,0,0,0,0,0,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-56264-21-6,172.16.0.1,56264,192.168.10.50,21,6,4/7/17 9:51,4,2,0,14,0,14,0,7,9.899494937,0,0,0,0,3500000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-48354-2103-6,172.16.0.1,48354,192.168.10.50,2103,6,7/7/17 2:53,68,1,1,2,6,2,2,2,0,6,6,6,0,117647.0588,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.9-68.64.16.192-1319-443-6,68.64.16.192,443,192.168.10.9,1319,6,3/7/17 9:16,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,40905,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-32768-80-6,172.16.0.1,32768,192.168.10.50,80,6,5/7/17 10:08,3002770,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999077518,1501385,710746.9669,2003959,998811,3002770,1501385,710746.9669,2003959,998811,0,0,0,0,0,0,0,0,0,120,0,0.999077518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-58046-21-6,172.16.0.1,58046,192.168.10.50,21,6,4/7/17 10:04,9042950,9,15,104,188,23,0,11.55555556,9.275116052,34,0,12.53333333,14.54975045,32.29034773,2.654001183,393171.7391,1040610.261,3732610,3,5270191,658773.875,1220002.963,2762230,217,9042890,645920.7143,1287147.178,3732610,3,0,0,0,0,296,488,0.995250444,1.65875074,0,34,11.68,12.58213019,158.31,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
192.168.10.14-68.67.178.109-49539-443-6,192.168.10.14,49539,68.67.178.109,443,6,3/7/17 9:06,582,2,0,12,0,6,6,6,0,0,0,0,0,20618.5567,3436.426117,582,0,582,582,582,582,0,582,582,0,0,0,0,0,0,0,0,0,40,0,3436.426117,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-49686-4001-6,172.16.0.1,49686,192.168.10.50,4001,6,7/7/17 2:55,49,1,1,0,6,0,0,0,0,6,6,6,0,122448.9796,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-39583-49160-6,172.16.0.1,39583,192.168.10.50,49160,6,7/7/17 3:22,74,1,1,2,6,2,2,2,0,6,6,6,0,108108.1081,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-55822-80-6,172.16.0.1,55822,192.168.10.50,80,6,5/7/17 9:52,102714803,14,3,2390,6,239,0,170.7142857,110.7689408,6,0,2,3.464101615,23.32672536,0.165506816,6419675.188,13200000,51400000,102,103000000,7901130.846,14400000,51400000,424,103000000,51400000,28000000,71200000,31600000,0,0,0,0,456,100,0.136299731,0.029207085,0,239,133.1111111,120.9316233,14624.45752,0,0,0,1,0,0,0,0,0,140.9411765,170.7142857,2,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3206154,4533340.77,6411710,598,19300000,18800000,51400000,5895613,Attack,DOS slowloris
172.16.0.1-192.168.10.50-41041-5825-6,172.16.0.1,41041,192.168.10.50,5825,6,7/7/17 3:23,43,1,1,2,6,2,2,2,0,6,6,6,0,186046.5116,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-41978-2381-6,172.16.0.1,41978,192.168.10.50,2381,6,7/7/17 2:54,73,1,1,0,6,0,0,0,0,6,6,6,0,82191.78082,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,13698.63014,13698.63014,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-45358-80-6,172.16.0.1,45358,192.168.10.50,80,6,5/7/17 11:19,7744078,9,7,475,11632,475,0,52.77777778,158.3333333,5792,0,1661.714286,2124.411582,1563.388179,2.066094892,516271.8667,1426952.805,4998935,14,2745143,343142.875,969389.769,2742260,30,7744042,1290673.667,2122972.365,5001467,14,0,0,0,0,296,232,1.162178377,0.903916515,0,5792,712.1764706,1541.328819,2375694.529,0,0,0,1,0,0,0,0,0,756.6875,52.77777778,1661.714286,0,0,0,0,0,0,9,475,7,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-37255-50300-6,172.16.0.1,37255,192.168.10.50,50300,6,7/7/17 2:52,72,1,1,2,6,2,2,2,0,6,6,6,0,111111.1111,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13888.88889,13888.88889,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-49554-22-6,172.16.0.1,49554,192.168.10.50,22,6,4/7/17 2:42,59,1,1,0,0,0,0,0,0,0,0,0,0,0,33898.30508,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-50284-22-6,172.16.0.1,50284,192.168.10.50,22,6,4/7/17 2:50,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
192.168.10.1-192.168.10.3-53-61420-17,192.168.10.3,61420,192.168.10.1,53,17,3/7/17 9:12,47707,1,1,51,112,51,51,51,0,112,112,112,0,3416.689375,41.92256902,47707,0,47707,47707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.96128451,20.96128451,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-46372-22-6,172.16.0.1,46372,192.168.10.50,22,6,4/7/17 2:09,87,1,1,0,0,0,0,0,0,0,0,0,0,0,22988.50575,87,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11494.25287,11494.25287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
192.168.10.14-192.168.10.50-50337-21-6,192.168.10.14,50337,192.168.10.50,21,6,3/7/17 9:15,3,4,0,24,0,6,6,6,0,0,0,0,0,8000000,1333333.333,1,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,80,0,1333333.333,0,6,6,6,0,0,0,1,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,255,-1,3,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-58870-21-6,172.16.0.1,58870,192.168.10.50,21,6,4/7/17 10:10,9134394,9,15,105,188,23,0,11.66666667,9.313968005,34,0,12.53333333,14.54975045,32.07656687,2.627432099,397147.5652,1029716.954,3140705,3,6127065,765883.125,1413159.753,3182578,4,9134269,652447.7857,1270833.003,3140705,3,0,0,0,0,296,488,0.985287037,1.642145062,0,34,11.72,12.59139918,158.5433333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-33150-80-6,172.16.0.1,33150,192.168.10.50,80,6,5/7/17 11:11,10488197,7,5,634,11632,634,0,90.57142857,239.6294759,8736,0,2326.4,3796.176603,1169.505111,1.144143269,953472.4545,2123463.29,5484311,4,5486847,914474.5,2239186.121,5485194,4,10500000,2622045,3033528.566,5484311,102,0,0,0,0,232,168,0.667416907,0.476726362,0,8736,943.5384615,2475.42968,6127752.103,0,0,0,1,0,0,0,0,0,1022.166667,90.57142857,2326.4,0,0,0,0,0,0,7,634,5,11632,29200,237,1,32,815,0,815,815,5484311,0,5484311,5484311,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-33718-80-6,172.16.0.1,33718,192.168.10.50,80,6,5/7/17 11:11,11406483,8,5,619,11632,619,0,77.375,218.8495488,5840,0,2326.4,3185.599598,1074.038334,1.139702746,950540.25,2239415.315,6404051,1,6406959,915279.8571,2420847.989,6405247,1,11400000,2851606.75,3341679.609,6404051,147,0,0,0,0,264,168,0.701355536,0.43834721,0,5840,875.0714286,2099.734872,4408886.533,0,0,0,1,0,0,0,0,0,942.3846154,77.375,2326.4,0,0,0,0,0,0,8,619,5,11632,29200,236,1,32,761,0,761,761,6404051,0,6404051,6404051,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-32974-80-6,172.16.0.1,32974,192.168.10.50,80,6,5/7/17 10:08,74430914,14,2,2318,0,231,0,165.5714286,107.3740509,0,0,0,0,31.14297374,0.214964443,4962060.933,7629492.694,23100000,4,74400000,5725454.923,7948342.785,23100000,4,31400000,31400000,0,31400000,31400000,0,0,0,0,456,80,0.188093888,0.026870555,0,231,136.3529412,116.6211501,13600.49265,0,0,0,1,0,0,0,0,0,144.875,165.5714286,0,0,0,0,0,0,0,14,2318,2,0,29200,28960,11,32,3204493,4531128.94,6408485,501,11200000,6637715.519,19900000,5714435,Attack,DOS slowloris
172.16.0.1-192.168.10.50-43109-5004-6,172.16.0.1,43109,192.168.10.50,5004,6,7/7/17 2:51,21,1,1,2,6,2,2,2,0,6,6,6,0,380952.381,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,47619.04762,47619.04762,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
